student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S03774,20,Male,3.5,3.7,2.7,No,83.0,4.6,Fair,5,Bachelor,Average,6,Yes,60.3
S03286,20,Male,5.1,3.4,2.3,No,90.7,6.7,Good,4,High School,Average,6,No,77.2
S06097,17,Male,2.7,1.7,2.1,No,81.9,6.7,Fair,0,Bachelor,Good,5,No,64.8
S16606,20,Female,3.5,2.1,1.9,No,88.2,4.6,Fair,3,High School,Average,6,Yes,64.4
S09305,21,Male,6.5,1.4,3.1,No,93.9,7.2,Fair,4,Bachelor,Poor,3,No,91.7
S19670,18,Other,2.8,1.2,1.7,No,71.5,6.9,Fair,4,Bachelor,Average,2,Yes,54.1
S02982,24,Male,4.2,4.4,0.0,No,83.3,7.1,Poor,5,High School,Poor,6,Yes,82.1
S07451,23,Female,4.3,2.3,0.2,No,73.3,3.6,Good,6,High School,Good,9,No,87.9
S12262,21,Female,3.8,2.8,1.5,No,84.2,5.2,Poor,3,Bachelor,Poor,4,No,64.8
S18132,18,Female,1.3,2.1,0.8,No,87.8,6.9,Good,5,High School,Poor,8,No,52.9
S10103,21,Female,0.3,1.8,0.4,No,90.6,6.3,Good,1,High School,Good,7,No,44.7
S07913,21,Male,5.6,0.0,1.5,No,63.6,7.7,Good,3,Bachelor,Poor,9,Yes,100.0
S15319,21,Male,3.1,2.1,3.0,No,72.2,9.6,Good,1,Bachelor,Good,7,No,65.2
S04287,19,Male,2.6,4.0,2.4,Yes,98.9,6.7,Good,5,High School,Average,7,No,76.5
S13811,21,Male,5.1,2.1,2.3,No,70.7,7.1,Good,2,Bachelor,Average,5,Yes,91.8
S12750,21,Female,1.7,2.2,2.2,No,80.3,8.2,Good,0,High School,Average,4,No,50.6
S03052,17,Female,3.5,2.6,2.8,No,90.2,5.6,Fair,0,Bachelor,Good,5,No,75.7
S14526,24,Female,4.6,1.0,0.5,Yes,73.0,8.1,Good,6,,Poor,3,No,88.9
S75031,24,Other,-19.1,-8.2,-8.1,Yes,86.1,-3.9,Good,2,Bachelor,Poor,6,No,34.8
S10347,20,Female,2.4,0.9,2.4,No,88.8,8.6,Fair,2,Bachelor,Good,6,No,65.9
S06875,21,Female,3.0,1.1,2.3,No,76.8,6.4,Good,1,High School,Good,7,No,60.7
S19920,19,Female,3.7,2.6,0.0,No,94.4,5.7,Poor,4,High School,Good,6,No,67.7
S13290,22,Male,3.5,2.8,1.9,No,63.4,6.5,Poor,3,Master,Good,7,No,67.1
S02569,21,Female,4.8,2.8,2.0,No,85.0,6.3,Fair,1,Bachelor,Good,5,Yes,77.9
S12470,23,Male,4.6,2.9,2.4,No,81.2,4.3,Good,1,Bachelor,Average,1,No,65.3
S07575,22,Female,4.3,2.7,2.3,No,83.0,5.0,Fair,0,Master,Average,4,No,62.0
S04137,20,Female,2.3,2.0,2.8,No,84.8,5.5,Fair,4,Bachelor,Good,8,No,60.4
S06725,24,Female,6.7,2.9,2.8,No,71.8,6.6,Fair,3,Bachelor,Good,2,No,100.0
S00294,22,Female,0.4,3.7,1.4,No,75.9,7.4,Fair,2,Bachelor,Good,9,No,45.5
S04756,19,Female,3.2,1.9,3.0,No,68.0,7.5,Fair,0,High School,Average,7,Yes,56.4
S12252,23,Female,3.1,2.8,0.0,No,86.5,5.5,Good,2,High School,Average,2,No,60.8
S09741,17,Male,1.3,2.6,1.9,No,96.2,5.9,Fair,4,Bachelor,Poor,5,Yes,50.6
S16497,22,Female,6.4,1.4,3.0,No,87.5,7.4,Good,2,,Average,6,No,94.1
S04472,21,Other,3.2,0.2,1.6,No,84.7,7.1,Fair,4,Bachelor,Good,7,No,78.1
S14431,23,Female,6.4,2.0,1.2,No,84.8,6.0,Good,0,Bachelor,Average,4,No,97.5
S15806,18,Male,3.6,2.4,2.6,No,100.0,5.4,Poor,4,Bachelor,Poor,9,No,71.0
S16972,24,Female,4.5,1.5,0.6,No,73.0,7.0,Fair,1,High School,Good,10,No,94.7
S00508,21,Male,5.7,3.1,2.8,No,82.4,7.3,Poor,4,High School,Average,3,Yes,84.4
S08297,24,Female,6.0,4.2,1.9,No,81.0,7.1,Good,3,Bachelor,Good,5,No,85.7
S19154,21,Female,5.9,5.4,2.6,No,91.3,3.9,Good,5,Bachelor,Average,7,No,88.4
S12021,23,Female,2.5,4.0,2.4,No,90.4,7.7,Fair,3,Bachelor,Good,4,No,49.5
S12964,20,Male,2.6,1.8,1.5,No,100.0,5.6,Good,5,High School,Average,3,Yes,65.2
S02362,20,Male,3.1,4.8,1.8,No,88.0,5.4,Good,6,High School,Average,4,No,57.3
S15353,20,Other,4.8,2.9,2.1,No,84.1,7.2,Good,3,High School,Poor,1,No,84.6
S01331,21,Male,4.0,1.8,3.0,No,82.0,5.5,Fair,3,High School,Average,10,Yes,82.2
S13323,22,Female,2.7,3.1,2.1,No,86.7,6.7,Fair,0,Master,Average,7,No,55.9
S16010,24,Male,4.0,2.8,2.3,No,90.1,6.3,Good,4,Master,Good,6,Yes,82.4
S37911,-99,,,,3.6,No,99.8,4.1,Fair,,Bachelor,,9,,
S08925,20,Female,6.0,3.3,3.3,No,78.7,7.2,Poor,3,High School,Average,3,Yes,84.4
S13205,18,Male,2.9,1.0,1.3,No,76.9,6.1,Good,1,Bachelor,Poor,10,No,77.5
S74609,,,,5.6,,,,,,3,,,6,Yes,45.9
S04720,18,Female,1.3,2.2,1.7,Yes,88.0,7.3,Poor,3,High School,Average,1,No,44.5
S04270,24,Female,1.7,4.6,3.0,No,81.6,5.9,Good,3,High School,Good,4,No,45.9
S66271,18,Male,2.0,,,,,7.6,,4,High School,,4,Yes,91.5
S16056,24,Male,1.6,3.0,3.3,No,91.9,6.0,Fair,1,Bachelor,Good,10,Yes,48.9
S01748,20,Male,4.8,2.9,1.5,No,86.7,8.1,Fair,2,Bachelor,Good,7,No,80.9
S18583,21,Male,3.3,3.6,3.4,No,80.6,8.7,Good,6,High School,Average,4,Yes,73.7
S09327,22,Female,2.4,0.0,3.6,Yes,58.3,6.1,Good,0,Master,Poor,4,Yes,44.8
S13054,21,Female,2.2,0.3,1.9,No,96.5,6.0,Good,4,Bachelor,Good,8,No,70.2
S00762,22,Female,3.9,2.5,2.6,No,85.0,6.3,Fair,1,Bachelor,Good,6,No,73.4
S11010,19,Male,4.3,4.6,1.4,Yes,87.6,6.3,Fair,3,High School,Good,9,No,81.3
S09814,22,Other,2.2,2.4,2.1,No,100.0,7.7,Poor,6,,Good,5,No,65.0
S15695,18,Female,3.1,2.4,2.2,No,93.1,6.7,Poor,3,Bachelor,Good,8,Yes,80.8
S12631,24,Male,5.6,2.0,1.6,No,71.6,8.4,Fair,0,High School,Poor,5,Yes,87.4
S19346,19,Female,1.9,1.2,3.6,No,68.0,5.3,Fair,4,,Good,3,No,51.5
S08612,20,Male,4.9,1.8,0.6,No,88.9,8.4,Fair,6,Master,Average,10,No,100.0
S16785,23,Female,2.9,1.5,3.5,No,83.1,7.1,Poor,2,High School,Good,7,No,62.4
S12687,17,Male,2.3,1.2,0.1,Yes,79.8,4.7,Poor,2,,Poor,3,No,59.6
S16979,17,Other,3.8,2.0,2.7,No,93.0,8.6,Fair,3,Master,Poor,6,No,83.1
S18902,22,Female,6.0,1.0,1.2,No,85.7,6.6,Poor,1,,Good,4,No,93.8
S09264,18,Male,5.5,1.9,4.8,No,71.9,5.1,Good,3,,Average,5,No,73.5
S09138,21,Female,4.3,4.0,0.8,No,87.4,9.0,Good,0,,Average,4,No,61.8
S03637,20,Male,1.4,1.7,1.9,Yes,70.8,5.7,Good,6,Master,Good,2,No,48.8
??,999,1,999,3.1,999,maybe,999,48,,-3,PHD,,15,y,200
S04568,17,Female,3.1,2.4,3.7,No,80.8,6.4,Poor,0,High School,Good,10,No,71.6
S19798,17,Male,3.6,3.1,1.9,No,80.4,6.9,Poor,2,,Average,10,No,75.7
S80007,,,,,,,,,,,,,,,
S10065,23,Female,5.5,2.7,2.1,Yes,89.9,6.2,Good,2,Bachelor,Average,6,No,82.5
S15323,23,Female,4.7,1.5,0.0,No,88.9,8.6,Poor,0,High School,Average,6,No,87.4
S01644,21,Male,2.7,3.0,2.2,No,92.6,5.8,Fair,2,Master,Poor,8,Yes,64.1
S05183,22,Female,6.9,3.1,2.7,No,96.0,6.6,Poor,2,High School,Average,10,No,100.0
S07540,21,Female,4.5,2.2,2.3,No,86.9,6.3,Poor,5,Bachelor,Poor,2,No,75.3
S07217,17,Female,4.8,3.6,4.9,No,89.2,6.0,Fair,2,Bachelor,Average,8,Yes,74.8
S07193,17,Male,3.8,2.9,2.0,No,89.0,6.5,Fair,3,,Average,3,No,62.3
S02393,24,Male,2.8,3.0,2.0,No,100.0,7.9,Fair,1,High School,Poor,2,No,52.9
S19612,18,Female,2.7,2.0,1.9,No,81.5,5.9,Good,2,Bachelor,Average,6,No,52.2
S15172,20,Male,2.3,3.2,2.6,No,77.9,7.0,Fair,6,High School,Average,6,Yes,68.2
S16913,23,Male,6.7,3.9,0.4,No,88.2,6.8,Fair,1,High School,Good,9,No,96.8
S04579,22,Female,4.9,2.5,1.5,No,84.1,5.8,Good,0,Master,Average,6,No,78.4
S45434,,,,,,,,,,,,,,,
S68529,22,Male,7.7,0.0,0.0,No,100.0,9.1,Good,6,Master,Good,10,Yes,24.8
S02687,19,Male,2.3,0.5,1.3,No,96.0,6.6,Good,6,High School,Good,6,Yes,72.8
S10422,19,Female,2.7,4.0,0.4,Yes,90.0,6.1,Fair,5,Bachelor,Average,7,No,67.3
S00996,24,Female,6.6,1.0,0.1,Yes,95.4,6.4,Poor,5,High School,Poor,10,Yes,38.0
S06289,22,Female,6.8,1.8,1.6,Yes,91.7,5.5,Poor,6,Master,Good,5,Yes,100.0
S03089,18,Female,4.2,2.1,0.3,No,80.4,7.8,Good,3,Bachelor,Good,1,No,68.1
S05244,21,Female,3.5,4.2,3.1,No,78.9,8.2,Fair,2,Bachelor,Poor,5,No,70.5
S05271,24,Male,1.0,4.0,1.1,Yes,85.1,7.0,Good,0,Bachelor,Average,2,No,41.1
S35785,-99,Male,2.4,5.5,4.7,Yes,88.9,5.0,Good,4,Bachelor,Poor,6,Yes,60.6
S01607,17,Male,1.2,1.2,3.1,No,99.8,5.6,Good,2,Bachelor,Good,2,No,42.2
S04645,21,Female,3.6,2.8,1.8,No,79.6,5.1,Good,2,High School,Average,7,No,68.6
S01292,21,Female,4.3,3.8,1.0,No,79.7,8.8,Poor,3,High School,Good,6,No,79.3
S10477,20,Male,3.4,1.3,1.6,No,80.2,8.2,Fair,5,Bachelor,Average,4,No,70.2
S09353,19,Male,1.7,4.2,2.8,No,66.4,5.6,Good,0,Bachelor,Poor,7,Yes,43.4
S02089,20,Male,2.2,2.8,3.0,Yes,76.2,7.0,Fair,5,Bachelor,Average,2,No,51.4
S05296,21,Other,4.3,2.5,1.6,No,81.2,6.4,Fair,4,Bachelor,Poor,3,No,79.3
S04880,22,Female,2.4,1.0,1.6,No,61.2,7.0,Fair,2,Bachelor,Good,4,No,58.9
S10503,24,Female,3.0,4.9,3.0,No,78.2,6.9,Good,4,Master,Average,5,No,55.5
S19719,20,Female,5.6,1.0,1.5,No,76.9,6.5,Fair,2,Master,Good,1,No,86.8
S15970,24,Male,4.6,4.3,1.1,No,69.0,8.2,Poor,2,Bachelor,Average,5,No,79.9
S12499,23,Male,5.5,3.1,1.2,No,67.5,7.3,Good,2,High School,Poor,7,No,75.3
S19386,19,Female,6.3,0.8,1.7,No,72.8,6.9,Fair,0,Master,Average,6,No,100.0
S19964,21,Female,5.7,2.0,0.5,No,93.7,4.7,Fair,5,,Average,10,No,100.0
S09772,18,Male,3.6,2.1,1.9,No,89.4,4.4,Good,2,High School,Poor,3,Yes,65.2
S05505,20,Female,7.3,2.4,3.5,Yes,95.4,4.1,Good,6,High School,Good,8,No,100.0
S10051,22,Female,4.7,1.8,1.2,No,72.5,4.5,Fair,6,Bachelor,Good,6,No,80.0
S18693,21,Female,4.1,0.0,3.8,No,89.9,4.4,Good,4,Bachelor,Poor,8,No,82.4
S05052,21,Male,3.3,4.1,2.0,No,87.5,6.3,Fair,3,High School,Good,9,No,69.6
S01003,18,Male,2.5,1.6,4.1,No,92.8,3.6,Fair,2,High School,Good,1,No,48.4
S17650,20,Female,5.9,1.6,1.7,No,70.5,5.5,Good,0,High School,Good,1,No,79.6
S00718,17,Male,4.4,4.2,1.1,No,85.7,6.9,Fair,1,High School,Poor,5,Yes,67.6
S55374,,,,,,No,,8.0,,,,,2,,
S03711,20,Male,6.5,2.7,1.9,No,84.9,5.9,Good,4,Bachelor,Average,8,Yes,100.0
S06377,22,Other,3.9,3.3,4.7,No,94.7,6.4,Fair,4,High School,Good,9,No,75.1
S17755,22,Female,4.6,0.8,1.1,No,77.3,4.9,Poor,5,High School,Good,8,No,81.2
S11367,18,Male,3.3,3.4,2.6,Yes,93.7,6.4,Fair,0,Bachelor,Average,5,Yes,68.9
S15960,22,Female,4.0,1.9,1.4,No,73.5,6.9,Fair,4,High School,Good,5,No,74.2
S19480,20,Male,2.3,5.8,2.6,No,90.9,5.3,Good,2,High School,Good,3,No,47.3
S60602,18,Female,0.0,7.2,5.4,Yes,56.0,3.2,Poor,0,High School,Poor,1,No,100.0
S17363,21,Female,5.1,2.8,1.8,Yes,93.5,6.5,Good,6,Bachelor,Good,4,No,87.4
S00840,22,Female,5.7,2.9,0.0,No,88.9,7.7,Good,3,Bachelor,Average,10,No,100.0
S13732,20,Male,6.0,2.4,2.9,No,84.1,7.8,Good,3,Bachelor,Average,5,No,92.1
S18414,18,Female,1.5,0.0,2.8,Yes,80.3,5.8,Good,2,High School,Good,10,Yes,68.0
S16079,24,Male,4.6,3.8,1.8,No,87.9,5.2,Good,2,Bachelor,Good,7,No,76.2
S17446,24,Female,3.3,2.7,1.6,No,85.5,5.6,Fair,1,Master,Average,8,No,80.1
S06051,17,Male,4.1,3.9,1.4,Yes,74.0,6.4,Good,6,High School,Good,1,Yes,61.0
S09268,19,Female,5.5,3.0,1.3,No,86.6,4.9,Good,5,,Good,7,Yes,88.3
S11048,21,Female,2.8,4.0,3.2,No,85.3,7.1,Poor,3,High School,Poor,3,No,57.9
,unknown,1,#REF!,3.6,999,,999,-1,1,50,?,GOOD,fine,y,
S02692,17,Female,5.7,3.5,0.7,No,79.6,6.7,Fair,0,High School,Good,6,No,89.1
S05633,22,Male,3.4,0.8,2.2,Yes,78.1,7.0,Good,6,Bachelor,Good,7,No,72.0
S14770,22,Male,4.4,3.6,2.0,No,88.2,7.2,Good,0,Master,Average,6,No,72.7
S11543,20,Male,2.8,2.5,3.0,No,86.9,6.1,Good,4,Bachelor,Average,5,Yes,55.9
S04631,17,Male,2.6,3.6,2.3,Yes,78.2,7.8,Fair,4,High School,Good,2,No,45.0
S11737,21,Male,3.4,0.9,0.8,Yes,89.2,4.7,Fair,3,High School,Good,8,No,76.2
S19843,19,Male,4.6,3.4,5.4,No,88.9,6.3,Poor,1,High School,Average,3,No,66.7
S03036,17,Female,3.5,0.7,2.3,No,74.5,4.6,Fair,1,High School,Good,10,No,69.4
S17817,20,Male,5.2,2.1,2.3,No,90.2,5.1,Good,6,Bachelor,Good,7,No,92.5
S17420,23,Male,3.5,3.0,2.0,No,93.1,6.1,Fair,0,Master,Good,4,No,67.1
S11834,19,Male,4.2,2.4,3.1,Yes,83.7,8.0,Good,1,High School,Good,2,Yes,62.0
S14764,22,Male,1.8,2.4,1.3,No,82.1,4.9,Poor,4,High School,Poor,5,No,55.1
S13928,21,Female,4.6,2.5,1.1,No,92.3,7.8,Poor,5,Bachelor,Average,8,No,95.9
S12453,20,Male,5.6,2.3,1.6,No,87.0,5.0,Poor,3,Bachelor,Good,7,No,88.4
S18328,20,Male,4.1,3.4,1.0,No,99.7,6.4,Good,3,High School,Average,9,No,81.1
S05293,17,Female,4.9,1.7,0.6,No,74.3,7.1,Fair,1,Bachelor,Average,5,No,82.4
S01246,21,Male,2.0,1.6,2.6,No,81.4,8.4,Poor,4,Master,Good,4,No,44.4
S03513,20,Male,3.6,1.6,1.7,No,73.7,6.4,Good,3,Bachelor,Good,1,No,60.2
S08728,22,Male,1.1,3.4,1.0,Yes,73.0,6.4,Good,3,Master,Poor,3,No,40.7
S08475,21,Female,3.5,3.0,0.0,Yes,75.7,5.7,Fair,5,Bachelor,Average,1,No,62.2
S07855,21,Female,2.9,1.9,1.4,No,90.5,5.7,Poor,2,High School,Poor,7,Yes,66.0
S13834,19,Male,4.7,3.3,1.6,No,96.0,7.2,Fair,2,High School,Average,6,No,85.8
S00712,22,Male,1.7,2.3,1.9,No,67.4,6.9,Fair,1,High School,Average,10,No,57.7
S06258,19,Female,2.9,0.9,0.7,No,98.0,6.0,Good,2,Bachelor,Average,1,No,63.9
S06797,20,Male,6.5,2.9,0.0,No,69.6,7.2,Poor,4,High School,Good,5,No,91.2
S02277,24,Male,3.2,4.2,0.0,No,95.2,7.5,Poor,4,Bachelor,Good,1,Yes,63.2
S15737,24,Female,2.8,1.5,3.8,No,70.2,4.9,Fair,1,Master,Good,5,Yes,51.8
S19164,18,Female,5.0,4.8,2.9,No,85.8,4.5,Good,4,Bachelor,Poor,6,No,74.1
S07661,20,Male,3.8,2.1,0.0,Yes,72.7,6.4,Good,5,,Good,6,No,81.9
S09594,21,Female,3.7,0.7,1.1,No,63.3,6.5,Good,6,Bachelor,Good,5,No,76.6
S13342,22,Female,2.8,1.9,2.4,No,96.5,9.0,Fair,4,High School,Good,3,No,56.5
S03456,19,Other,3.4,3.8,1.1,No,77.9,5.5,Good,4,High School,Poor,1,No,65.8
S14621,20,Female,2.4,2.2,0.6,No,56.0,7.3,Poor,2,,Average,6,No,50.9
S12397,21,Male,4.1,3.0,0.0,No,90.3,5.5,Poor,3,High School,Good,10,No,85.9
S05696,17,Female,3.1,1.2,1.5,Yes,72.0,6.9,Good,3,Bachelor,Average,10,Yes,80.3
S05393,19,Male,6.7,4.9,4.8,No,92.6,7.5,Poor,2,Master,Average,4,No,55.4
S13630,17,Male,4.9,3.5,0.0,No,82.0,5.2,Good,0,Bachelor,Good,3,No,69.7
S03185,21,Female,5.7,3.4,1.1,No,88.8,8.0,Good,0,Master,Poor,2,No,88.4
S10833,22,Female,4.3,4.4,2.9,No,60.3,5.9,Poor,4,Bachelor,Average,6,Yes,79.1
S04639,21,Male,4.5,2.1,0.9,No,96.5,6.8,Good,2,High School,Good,4,Yes,74.4
S19246,18,Male,2.1,3.4,1.5,Yes,83.4,5.7,Fair,5,Bachelor,Average,9,Yes,49.5
S09884,22,Female,3.9,3.3,1.8,No,87.1,5.4,Fair,4,High School,Good,5,No,73.4
S10221,24,Female,4.0,4.3,2.7,No,78.3,7.1,Poor,3,Bachelor,Average,1,No,65.2
S07084,21,Male,2.7,1.4,0.8,No,100.0,7.6,Fair,0,Bachelor,Average,1,No,59.3
S08031,19,Female,1.4,3.6,1.7,Yes,83.2,3.8,Poor,5,,Average,6,Yes,57.6
S96629,,Male,,1.7,,Yes,,6.6,Poor,,High School,Average,4,No,46.2
S03378,22,Female,4.7,0.6,1.4,No,93.8,6.2,Good,4,Bachelor,Average,8,No,100.0
S11532,17,Female,5.2,4.2,0.0,No,87.8,5.6,Fair,2,High School,Poor,7,No,79.1
S19237,21,Male,5.9,3.3,1.4,Yes,88.0,7.3,Good,5,High School,Average,1,Yes,86.6
S06833,21,Male,0.9,4.8,1.8,Yes,86.1,7.1,Good,3,Bachelor,Average,5,No,39.5
S19299,22,Female,3.7,3.6,2.0,Yes,77.9,6.6,Fair,1,High School,Good,10,No,84.0
S13458,20,Female,3.7,5.1,1.6,No,79.4,6.4,Fair,2,Bachelor,Good,1,No,66.2
S05123,21,Female,4.6,1.9,3.6,No,99.9,5.4,Good,0,High School,Average,8,No,77.1
S05291,17,Male,3.7,3.4,3.6,No,75.1,4.3,Fair,4,High School,Average,7,Yes,67.4
S02972,23,Female,1.6,1.1,1.6,No,84.5,6.8,Fair,4,Master,Average,3,Yes,48.1
S01288,18,Female,0.1,4.3,3.1,No,88.3,8.9,Fair,1,Bachelor,Good,10,No,48.8
S01779,20,Female,1.9,4.5,3.8,No,82.3,6.1,Poor,4,Master,Average,7,No,53.1
S08754,20,Male,1.6,4.3,2.9,No,92.6,7.0,Poor,1,,Average,8,Yes,44.5
S36643,24,Other,8.3,7.2,5.4,Yes,100.0,10.0,Good,6,Master,Good,10,Yes,49.6
S05920,19,Male,5.2,2.1,2.3,Yes,89.8,7.5,Poor,2,Bachelor,Good,8,No,100.0
S03007,18,Female,2.4,2.0,3.4,No,82.5,6.5,Fair,4,Bachelor,Good,7,Yes,44.3
S07408,24,Female,4.2,1.8,3.3,No,73.8,6.5,Fair,1,Bachelor,Good,5,No,73.5
S14439,19,Female,3.2,2.7,0.2,No,90.8,7.4,Fair,2,High School,Good,1,Yes,54.6
S19430,22,Male,4.9,2.3,2.7,Yes,92.1,4.3,Good,3,High School,Good,1,No,66.0
S04523,21,Male,4.4,2.7,1.7,No,89.0,4.2,Good,3,High School,Good,2,No,68.7
S03104,20,Male,5.0,3.9,0.7,No,82.0,7.7,Fair,3,High School,Good,1,No,68.3
S08059,21,Female,3.0,1.9,2.8,No,79.0,5.8,Fair,4,High School,Average,3,No,53.8
S04426,18,Male,3.7,3.1,2.5,No,86.0,6.7,Fair,3,High School,Average,6,No,66.4
S18789,22,Other,2.8,2.6,0.3,No,81.6,6.3,Good,0,High School,Good,5,No,58.3
S15641,20,Female,3.9,1.0,1.4,No,82.6,5.8,Good,4,High School,Average,10,Yes,85.2
S11359,22,Male,4.8,0.4,0.2,Yes,78.9,5.8,Good,1,Master,Good,7,No,92.0
S37122,19,Other,0.5,6.2,2.6,No,73.5,6.8,Good,6,Master,Poor,10,Yes,-1
S09031,24,Male,3.8,2.5,1.3,No,73.4,8.0,Good,6,Bachelor,Average,6,Yes,70.8
S04998,20,Female,3.0,2.9,0.9,Yes,77.5,5.5,Good,4,Bachelor,Poor,5,Yes,65.9
S18026,21,Female,4.2,3.4,2.5,No,63.2,5.3,Poor,3,,Average,3,Yes,65.4
S02751,23,Female,1.6,2.3,3.1,No,84.4,7.7,Fair,2,High School,Average,3,Yes,44.6
S19762,17,Female,4.5,1.8,3.1,No,79.0,4.2,Fair,2,Bachelor,Good,9,Yes,93.2
S03753,20,Male,1.5,3.3,2.5,No,78.9,7.7,Poor,5,High School,Good,5,No,40.1
S16115,24,Male,3.4,4.0,0.4,No,79.1,6.4,Fair,3,,Good,5,No,73.1
S14936,23,Male,4.4,1.7,0.0,No,95.2,5.9,Fair,3,Master,Good,1,No,77.7
S17162,23,Female,3.5,1.7,2.5,No,92.9,7.2,Good,5,High School,Average,8,No,87.0
S00025,18,Male,3.9,1.1,2.0,No,87.3,5.4,Fair,3,High School,Good,6,No,76.1
S10810,18,Male,4.0,2.7,1.9,No,83.6,6.1,Fair,0,Master,Good,2,Yes,66.1
S02994,21,Male,6.9,0.6,2.8,No,83.0,7.3,Fair,3,Bachelor,Average,1,No,100.0
S07195,24,Male,3.0,3.8,0.0,No,94.9,7.6,Fair,2,Bachelor,Good,5,Yes,63.9
S05975,20,Female,4.7,2.3,1.7,Yes,71.2,4.9,Fair,4,High School,Poor,7,No,82.1
S19259,24,Female,1.6,2.5,0.5,No,100.0,8.0,Fair,4,High School,Good,8,No,64.7
S01650,22,Male,2.8,0.4,0.7,No,69.4,8.1,Good,5,Bachelor,Good,8,Yes,76.6
S03073,21,Male,4.3,2.4,2.9,No,91.0,7.5,Good,3,High School,Average,10,No,83.2
S64508,,,,,,,,,,,,,,,
S13556,20,Female,4.6,2.4,2.9,No,89.0,6.9,Fair,2,High School,Good,8,Yes,72.8
S13944,23,Male,3.6,2.7,3.2,Yes,72.5,6.4,Fair,3,Bachelor,Good,6,Yes,64.0
S13270,23,Female,3.4,3.7,3.6,No,76.0,6.7,Good,3,High School,Average,3,No,69.5
S26872,22,Male,61.6,68.0,32.3,Yes,327.1,41.4,Good,50,Master,Poor,0,No,49.1
S13596,20,Female,3.1,1.0,2.7,Yes,93.8,6.7,Fair,1,Bachelor,Good,5,No,61.0
S03044,24,Female,3.2,3.0,0.8,No,86.1,5.7,Poor,0,High School,Good,5,No,65.3
S17539,22,Female,3.3,0.6,0.0,No,83.7,6.2,Good,5,Bachelor,Poor,9,No,83.1
S25225,,Other,undefined,00:00:00,false,No,??,unknown,Fair,undefined,Master,Good,true,Yes,#REF!
S13938,20,Female,1.6,3.4,2.3,No,69.6,5.9,Poor,0,Bachelor,Poor,5,Yes,45.7
S01508,21,Female,1.5,4.3,1.9,No,87.1,5.9,Good,0,High School,Average,4,No,39.7
S10713,20,Male,3.1,2.9,2.9,Yes,88.4,8.0,Fair,4,High School,Poor,8,No,65.4
S18140,19,Female,3.1,1.9,2.0,Yes,74.6,8.8,Fair,4,High School,Good,10,Yes,77.7
S09178,19,Male,5.0,3.4,1.5,No,79.8,8.6,Good,3,,Good,2,No,76.1
S11039,21,Female,3.3,2.5,1.6,No,84.8,5.6,Poor,3,High School,Good,3,No,58.4
S06823,20,Male,4.1,1.2,2.4,No,79.5,8.9,Poor,2,High School,Good,10,No,80.7
S03997,18,Female,3.5,1.0,0.0,Yes,78.7,4.5,Poor,3,High School,Poor,6,No,71.1
S00489,21,Male,5.9,2.2,3.2,No,71.2,7.1,Fair,2,Bachelor,Good,1,Yes,86.8
S07010,19,Male,8.3,2.3,2.2,No,90.8,6.3,Fair,4,High School,Average,10,No,100.0
S06321,23,Male,3.6,2.6,2.2,Yes,85.2,6.0,Poor,2,High School,Good,4,No,65.3
S13557,21,Male,3.9,2.4,2.6,Yes,85.7,5.3,Good,5,Bachelor,Poor,8,No,79.2
S16986,22,Female,1.6,2.2,0.7,No,72.7,5.5,Fair,5,Bachelor,Good,1,No,43.6
S03915,19,Female,4.6,3.7,1.2,No,88.8,6.0,Good,5,,Good,5,Yes,80.4
S06238,20,Female,4.3,3.4,3.0,Yes,89.1,6.6,Good,1,,Good,6,No,81.7
S09954,18,Male,5.2,2.6,1.0,No,93.3,3.6,Poor,4,,Average,9,Yes,88.4
S14240,17,Female,2.3,4.7,2.8,No,66.8,6.7,Poor,1,Bachelor,Good,5,No,43.4
S04174,24,Male,2.6,0.9,2.0,No,91.7,6.1,Good,2,Bachelor,Good,4,Yes,66.2
S08836,19,Other,3.2,3.1,4.1,No,76.3,4.5,Good,5,High School,Good,3,No,68.5
S08956,19,Other,3.2,1.7,0.8,No,72.6,7.6,Poor,1,High School,Average,7,Yes,71.9
S02758,23,Female,2.8,1.0,1.4,No,88.0,5.7,Fair,5,Master,Poor,3,No,65.3
S12418,22,Female,5.5,3.6,2.3,No,90.5,6.5,Poor,4,High School,Good,8,No,90.6
S18630,20,Male,6.7,2.9,0.8,No,66.3,6.2,Fair,1,Master,Average,10,No,96.6
S05145,21,Female,3.4,0.9,2.0,No,93.1,6.2,Good,5,Master,Good,6,No,65.0
S19636,17,Female,0.9,0.9,0.7,No,73.6,6.1,Fair,6,Bachelor,Poor,5,Yes,54.8
S12867,20,Female,5.4,3.8,2.2,No,79.1,7.1,Good,3,High School,Good,2,Yes,82.5
S07562,20,Male,3.1,1.8,2.4,No,76.2,5.4,Fair,4,High School,Average,1,No,61.3
S05596,23,Female,4.3,4.0,1.6,No,93.4,5.0,Poor,4,Bachelor,Average,7,No,72.0
S64695,#VALUE!,Male,-inf,??,none,No,MISSING,false,Poor,undefined,Bachelor,Average,error,Yes,
S10356,23,Female,4.2,0.1,0.7,No,76.7,8.5,Poor,6,Bachelor,Average,7,No,94.3
